Order_ID,Order_Date,Product_Name,Category,Price,Quantity,Total_Amount,Customer_City,State,Payment_Method,Order_Status,Delivery_Time_Days
ORD261,2025-12-15,Saree,Beauty,1418,4,5672,Chennai,Maharashtra,Debit Card,Delivered,3
ORD262,2025-10-12,Bedsheet,Beauty,1742,3,5226,Delhi,Maharashtra,Credit Card,Cancelled,6
ORD263,2025-04-01,Jeans,Home,1468,1,1468,Delhi,Delhi,Debit Card,Cancelled,8
ORD264,2025-10-15,Saree,Beauty,1754,1,1754,Bangalore,Maharashtra,UPI,Cancelled,7
ORD265,2025-06-26,Bag,Accessories,304,3,912,Mumbai,West Bengal,Credit Card,Returned,8
ORD266,2025-10-30,Home Decor,Accessories,617,3,1851,Delhi,Karnataka,Credit Card,Cancelled,5
ORD267,2025-03-15,Saree,Fashion,1299,4,5196,Delhi,Karnataka,UPI,Returned,10
ORD268,2025-04-18,Bedsheet,Beauty,1439,3,4317,Delhi,Tamil Nadu,Credit Card,Returned,10
ORD269,2025-07-06,Bedsheet,Accessories,611,2,1222,Delhi,Maharashtra,UPI,Returned,5
ORD270,2025-07-11,Jeans,Fashion,1336,1,1336,Mumbai,Karnataka,UPI,Returned,7
ORD271,2025-09-15,Jeans,Fashion,1186,2,2372,Mumbai,Karnataka,Credit Card,Returned,3
ORD272,2025-08-20,Jeans,Beauty,324,4,1296,Hyderabad,Delhi,Credit Card,Delivered,2
ORD273,2025-09-29,Shoes,Accessories,244,1,244,Kolkata,Telangana,COD,Returned,3
ORD274,2025-05-09,Saree,Home,323,3,969,Chennai,Karnataka,Debit Card,Returned,10
ORD275,2025-08-22,Watch,Beauty,1442,3,4326,Mumbai,Telangana,UPI,Returned,7
ORD276,2025-12-22,Home Decor,Home,281,2,562,Bangalore,West Bengal,Credit Card,Returned,5
ORD277,2025-04-03,Saree,Fashion,796,5,3980,Hyderabad,Telangana,Debit Card,Cancelled,10
ORD278,2025-07-02,Kurti,Fashion,775,4,3100,Chennai,Telangana,COD,Delivered,9
ORD279,2025-10-24,Watch,Accessories,266,4,1064,Bangalore,Delhi,COD,Delivered,10
ORD280,2025-08-17,Shoes,Home,349,4,1396,Hyderabad,Tamil Nadu,Credit Card,Delivered,9
ORD281,2025-08-08,Saree,Home,951,1,951,Delhi,Maharashtra,Debit Card,Delivered,8
ORD282,2025-07-20,Bag,Home,1499,3,4497,Kolkata,Karnataka,UPI,Returned,5
ORD283,2025-11-23,Jeans,Home,775,2,1550,Bangalore,Maharashtra,Debit Card,Delivered,4
ORD284,2025-10-15,Saree,Accessories,272,5,1360,Bangalore,Telangana,Credit Card,Returned,6
ORD285,2025-02-11,Makeup Kit,Accessories,538,2,1076,Kolkata,Tamil Nadu,Credit Card,Returned,8
ORD286,2025-04-24,Jeans,Home,1648,4,6592,Mumbai,Maharashtra,UPI,Cancelled,8
ORD287,2025-11-15,Home Decor,Fashion,457,5,2285,Kolkata,Delhi,UPI,Delivered,3
ORD288,2025-01-10,T-shirt,Home,1147,3,3441,Bangalore,Delhi,Credit Card,Delivered,3
ORD289,2025-11-09,Jeans,Fashion,317,3,951,Chennai,Delhi,COD,Cancelled,10
ORD290,2025-07-01,Kurti,Home,663,2,1326,Mumbai,West Bengal,Debit Card,Delivered,5
ORD291,2025-01-29,Kurti,Accessories,642,5,3210,Chennai,Karnataka,Credit Card,Returned,4
ORD292,2025-05-14,Shoes,Home,413,3,1239,Chennai,Telangana,Debit Card,Cancelled,4
ORD293,2025-09-02,Watch,Beauty,1982,4,7928,Mumbai,Maharashtra,UPI,Cancelled,6
ORD294,2025-01-21,Bag,Fashion,961,3,2883,Hyderabad,Tamil Nadu,COD,Delivered,4
ORD295,2025-07-16,Watch,Accessories,911,3,2733,Kolkata,Karnataka,UPI,Delivered,4
ORD296,2025-11-26,Kurti,Beauty,210,1,210,Mumbai,Maharashtra,Credit Card,Cancelled,6
ORD297,2025-01-23,Kurti,Fashion,1188,5,5940,Kolkata,Telangana,Credit Card,Returned,8
ORD298,2025-06-04,Makeup Kit,Home,1156,2,2312,Kolkata,Delhi,Credit Card,Returned,6
ORD299,2025-04-03,Home Decor,Fashion,1487,2,2974,Mumbai,Tamil Nadu,Debit Card,Delivered,2
ORD300,2025-02-21,Jeans,Home,1549,1,1549,Mumbai,West Bengal,Debit Card,Returned,4
ORD301,2025-08-28,Shoes,Fashion,1697,1,1697,Mumbai,Karnataka,COD,Delivered,4
ORD302,2025-01-29,Makeup Kit,Beauty,256,4,1024,Mumbai,Karnataka,Debit Card,Delivered,4
ORD303,2025-04-12,Watch,Beauty,1595,1,1595,Bangalore,Karnataka,Credit Card,Returned,6
ORD304,2025-08-02,Jeans,Home,1675,5,8375,Chennai,Delhi,COD,Cancelled,5
ORD305,2025-10-17,Bedsheet,Fashion,1451,3,4353,Bangalore,Maharashtra,Credit Card,Returned,2
ORD306,2025-07-04,Bedsheet,Beauty,513,3,1539,Kolkata,Delhi,UPI,Delivered,5
ORD307,2025-09-01,Jeans,Beauty,1740,3,5220,Hyderabad,Tamil Nadu,Debit Card,Delivered,6
ORD308,2025-06-01,Bedsheet,Fashion,1279,4,5116,Bangalore,Karnataka,COD,Returned,3
ORD309,2025-09-30,Shoes,Fashion,380,5,1900,Delhi,West Bengal,Debit Card,Delivered,4
ORD310,2025-05-17,Bag,Fashion,420,1,420,Bangalore,Telangana,UPI,Returned,8
ORD311,2025-03-06,Jeans,Fashion,1043,1,1043,Delhi,Telangana,Debit Card,Delivered,5
ORD312,2025-10-19,T-shirt,Fashion,1975,5,9875,Bangalore,Telangana,UPI,Delivered,2
ORD313,2025-03-04,Kurti,Fashion,263,4,1052,Delhi,Karnataka,COD,Returned,4
ORD314,2025-09-27,T-shirt,Accessories,1629,2,3258,Bangalore,West Bengal,Debit Card,Returned,5
ORD315,2025-12-02,Makeup Kit,Fashion,1068,1,1068,Kolkata,Tamil Nadu,Debit Card,Cancelled,4
ORD316,2025-05-18,Shoes,Accessories,409,4,1636,Mumbai,Telangana,Credit Card,Cancelled,6
ORD317,2025-06-13,Home Decor,Home,1781,2,3562,Hyderabad,Karnataka,Credit Card,Cancelled,3
ORD318,2025-02-15,Kurti,Beauty,663,2,1326,Bangalore,West Bengal,UPI,Delivered,9
ORD319,2025-11-27,Home Decor,Fashion,1227,2,2454,Hyderabad,Karnataka,Debit Card,Cancelled,9
ORD320,2025-03-27,Home Decor,Beauty,1183,1,1183,Kolkata,Delhi,COD,Delivered,5
ORD321,2025-06-07,Bag,Beauty,1157,4,4628,Hyderabad,Maharashtra,Credit Card,Delivered,8
ORD322,2025-03-20,Kurti,Accessories,1094,1,1094,Chennai,Karnataka,COD,Returned,2
ORD323,2025-07-14,Shoes,Home,286,3,858,Mumbai,Maharashtra,Credit Card,Returned,6
ORD324,2025-06-19,Bag,Beauty,1245,2,2490,Mumbai,Telangana,Credit Card,Returned,3
ORD325,2025-05-30,Bag,Fashion,1483,1,1483,Hyderabad,Maharashtra,Credit Card,Cancelled,4
ORD326,2025-06-05,Shoes,Accessories,271,2,542,Mumbai,Karnataka,Debit Card,Cancelled,7
ORD327,2025-06-29,Makeup Kit,Home,515,3,1545,Bangalore,West Bengal,COD,Returned,3
ORD328,2025-01-18,Kurti,Accessories,1782,4,7128,Hyderabad,West Bengal,COD,Delivered,4
ORD329,2025-05-19,Home Decor,Accessories,431,2,862,Kolkata,Maharashtra,COD,Returned,9
ORD330,2025-12-15,T-shirt,Fashion,1949,5,9745,Chennai,Telangana,Credit Card,Returned,2
ORD331,2025-05-24,Kurti,Home,632,2,1264,Kolkata,Tamil Nadu,Debit Card,Delivered,3
ORD332,2025-06-03,Home Decor,Accessories,1415,2,2830,Hyderabad,Tamil Nadu,Debit Card,Delivered,2
ORD333,2025-10-03,Saree,Accessories,483,3,1449,Delhi,Telangana,Credit Card,Cancelled,9
ORD334,2025-04-17,Saree,Beauty,506,4,2024,Chennai,Delhi,COD,Delivered,7
ORD335,2025-01-18,Jeans,Accessories,1121,2,2242,Hyderabad,Tamil Nadu,COD,Cancelled,10
ORD336,2025-07-08,T-shirt,Accessories,1201,5,6005,Chennai,Telangana,Credit Card,Cancelled,3
ORD337,2025-05-22,T-shirt,Home,1347,2,2694,Mumbai,Telangana,COD,Returned,3
ORD338,2025-10-04,Shoes,Home,1337,1,1337,Chennai,Telangana,UPI,Returned,6
ORD339,2025-09-20,T-shirt,Fashion,760,3,2280,Chennai,Maharashtra,Credit Card,Cancelled,2
ORD340,2025-03-11,Makeup Kit,Accessories,246,5,1230,Chennai,Maharashtra,COD,Returned,3
ORD341,2025-09-19,Watch,Fashion,1447,4,5788,Bangalore,Tamil Nadu,UPI,Delivered,2
ORD342,2025-02-03,Shoes,Home,736,2,1472,Mumbai,Delhi,Debit Card,Delivered,4
ORD343,2025-01-31,Makeup Kit,Fashion,479,4,1916,Bangalore,Karnataka,UPI,Delivered,6
ORD344,2025-05-30,Makeup Kit,Home,1178,5,5890,Chennai,Delhi,Credit Card,Cancelled,9
ORD345,2025-10-30,Shoes,Fashion,1331,2,2662,Kolkata,Karnataka,Debit Card,Cancelled,9
ORD346,2025-01-07,Saree,Fashion,568,4,2272,Hyderabad,Maharashtra,Credit Card,Returned,6
ORD347,2025-05-01,Makeup Kit,Home,426,4,1704,Delhi,Maharashtra,Credit Card,Delivered,3
ORD348,2025-11-19,Saree,Accessories,1518,1,1518,Mumbai,Karnataka,UPI,Delivered,8
ORD349,2025-10-17,Kurti,Home,213,4,852,Kolkata,Telangana,UPI,Delivered,10
ORD350,2025-07-22,Jeans,Home,705,1,705,Mumbai,Tamil Nadu,Debit Card,Cancelled,6
ORD351,2025-06-02,Bedsheet,Home,1815,4,7260,Bangalore,Delhi,Credit Card,Delivered,2
ORD352,2025-01-22,Home Decor,Accessories,464,1,464,Bangalore,Delhi,Credit Card,Cancelled,9
ORD353,2025-03-08,Kurti,Home,615,5,3075,Mumbai,Tamil Nadu,UPI,Returned,9
ORD354,2025-06-09,T-shirt,Fashion,1420,5,7100,Hyderabad,West Bengal,COD,Cancelled,4
ORD355,2025-09-15,Makeup Kit,Home,804,2,1608,Kolkata,Karnataka,COD,Cancelled,3
ORD356,2025-12-17,Home Decor,Fashion,1312,4,5248,Bangalore,West Bengal,COD,Cancelled,3
ORD357,2025-09-12,Home Decor,Home,1117,2,2234,Hyderabad,Karnataka,COD,Returned,10
ORD358,2025-08-22,Home Decor,Home,1747,1,1747,Delhi,Maharashtra,Debit Card,Returned,3
ORD359,2025-01-07,Bag,Beauty,1372,5,6860,Mumbai,West Bengal,Debit Card,Returned,7
ORD360,2025-10-10,Makeup Kit,Fashion,213,3,639,Hyderabad,Tamil Nadu,COD,Returned,7
ORD361,2025-08-08,Shoes,Beauty,1384,2,2768,Mumbai,Delhi,COD,Cancelled,2
ORD362,2025-01-31,Kurti,Beauty,595,2,1190,Chennai,Karnataka,UPI,Cancelled,6
ORD363,2025-04-02,Bag,Beauty,1744,3,5232,Kolkata,West Bengal,Credit Card,Returned,7
ORD364,2025-02-14,Watch,Accessories,1568,3,4704,Delhi,Maharashtra,Debit Card,Returned,7
ORD365,2025-03-31,Saree,Fashion,1046,2,2092,Bangalore,Karnataka,COD,Returned,9
ORD366,2025-07-16,Shoes,Home,1586,2,3172,Delhi,Tamil Nadu,Debit Card,Returned,4
ORD367,2025-04-12,Watch,Home,1580,5,7900,Mumbai,West Bengal,Debit Card,Cancelled,4
ORD368,2025-02-04,Makeup Kit,Beauty,469,3,1407,Bangalore,Maharashtra,Credit Card,Returned,5
ORD369,2025-03-27,Shoes,Fashion,606,5,3030,Chennai,Delhi,UPI,Cancelled,9
ORD370,2025-12-09,Bag,Accessories,697,2,1394,Bangalore,West Bengal,Debit Card,Returned,2
ORD371,2025-11-26,Bedsheet,Home,1432,5,7160,Kolkata,Maharashtra,Debit Card,Delivered,8
ORD372,2025-03-30,T-shirt,Fashion,1924,4,7696,Mumbai,Tamil Nadu,Debit Card,Returned,3
ORD373,2025-11-25,T-shirt,Fashion,1857,5,9285,Mumbai,Tamil Nadu,UPI,Delivered,3
ORD374,2025-03-09,Bedsheet,Beauty,1043,5,5215,Mumbai,Maharashtra,Debit Card,Delivered,7
ORD375,2025-05-31,Bedsheet,Accessories,384,3,1152,Mumbai,Maharashtra,Credit Card,Cancelled,7
ORD376,2025-12-02,Shoes,Accessories,594,4,2376,Delhi,West Bengal,COD,Cancelled,8
ORD377,2025-11-28,Makeup Kit,Beauty,1001,3,3003,Hyderabad,West Bengal,UPI,Returned,6
ORD378,2025-07-21,T-shirt,Accessories,1507,3,4521,Kolkata,Tamil Nadu,COD,Delivered,4
ORD379,2025-08-30,Shoes,Home,1049,5,5245,Mumbai,Maharashtra,UPI,Cancelled,7
ORD380,2025-03-27,Watch,Beauty,701,5,3505,Kolkata,Delhi,Credit Card,Delivered,9
ORD381,2025-01-12,Saree,Accessories,1792,3,5376,Hyderabad,Karnataka,COD,Returned,3
ORD382,2025-11-19,T-shirt,Accessories,1007,5,5035,Chennai,West Bengal,COD,Cancelled,10
ORD383,2025-09-23,Shoes,Fashion,229,3,687,Delhi,Maharashtra,Credit Card,Returned,6
ORD384,2025-09-27,Bedsheet,Fashion,1948,5,9740,Bangalore,Delhi,COD,Delivered,2
ORD385,2025-02-14,Jeans,Home,1527,5,7635,Mumbai,Telangana,UPI,Delivered,2
ORD386,2025-02-16,Saree,Accessories,1296,3,3888,Hyderabad,Telangana,Debit Card,Cancelled,6
ORD387,2025-07-13,Jeans,Accessories,974,1,974,Bangalore,West Bengal,UPI,Delivered,8
ORD388,2025-09-30,Bag,Beauty,1795,4,7180,Delhi,Tamil Nadu,COD,Returned,6
ORD389,2025-10-10,T-shirt,Beauty,1319,1,1319,Delhi,West Bengal,Credit Card,Delivered,2
ORD390,2025-01-12,Makeup Kit,Home,1793,1,1793,Delhi,West Bengal,UPI,Delivered,6
ORD391,2025-09-13,Jeans,Fashion,423,5,2115,Bangalore,Karnataka,COD,Returned,7
ORD392,2025-12-03,T-shirt,Fashion,310,4,1240,Delhi,Telangana,UPI,Delivered,10
ORD393,2025-04-26,Home Decor,Home,412,3,1236,Mumbai,Karnataka,Credit Card,Cancelled,2
ORD394,2025-05-29,Bag,Home,746,4,2984,Hyderabad,Karnataka,Debit Card,Returned,7
ORD395,2025-12-04,Kurti,Accessories,1819,3,5457,Delhi,Karnataka,COD,Delivered,4
ORD396,2025-04-09,Bedsheet,Home,497,5,2485,Delhi,Maharashtra,COD,Delivered,6
ORD397,2025-07-17,Shoes,Fashion,1326,5,6630,Bangalore,Karnataka,Debit Card,Cancelled,3
ORD398,2025-01-17,Kurti,Home,202,3,606,Kolkata,Karnataka,COD,Cancelled,6
ORD399,2025-11-15,Kurti,Home,309,4,1236,Hyderabad,Karnataka,Debit Card,Cancelled,3
ORD400,2025-02-19,T-shirt,Accessories,1353,2,2706,Hyderabad,Telangana,Debit Card,Cancelled,3
ORD401,2025-08-02,Makeup Kit,Home,1527,5,7635,Kolkata,Maharashtra,UPI,Delivered,2
ORD402,2025-06-05,Shoes,Fashion,1861,4,7444,Hyderabad,Delhi,COD,Delivered,6
ORD403,2025-09-12,Shoes,Beauty,571,1,571,Hyderabad,Maharashtra,COD,Returned,6
ORD404,2025-10-24,Home Decor,Fashion,287,1,287,Bangalore,Maharashtra,COD,Cancelled,8
ORD405,2025-02-12,Home Decor,Accessories,1531,1,1531,Chennai,West Bengal,COD,Delivered,2
ORD406,2025-09-01,Shoes,Beauty,527,2,1054,Bangalore,Maharashtra,Credit Card,Cancelled,9
ORD407,2025-04-07,Bag,Fashion,1039,2,2078,Chennai,Karnataka,COD,Delivered,8
ORD408,2025-08-10,Shoes,Beauty,1146,1,1146,Bangalore,Delhi,UPI,Returned,6
ORD409,2025-12-15,Watch,Beauty,1220,1,1220,Chennai,Telangana,COD,Cancelled,6
ORD410,2025-05-14,Kurti,Home,1538,4,6152,Hyderabad,Telangana,COD,Returned,7
ORD411,2025-12-04,Kurti,Home,1154,5,5770,Mumbai,Tamil Nadu,COD,Delivered,7
ORD412,2025-01-21,Watch,Home,390,2,780,Hyderabad,West Bengal,Credit Card,Cancelled,5
ORD413,2025-04-21,Bedsheet,Beauty,1546,4,6184,Kolkata,West Bengal,Credit Card,Delivered,6
ORD414,2025-03-28,Shoes,Beauty,1985,2,3970,Bangalore,West Bengal,COD,Cancelled,4
ORD415,2025-10-08,Jeans,Beauty,788,2,1576,Bangalore,Karnataka,Credit Card,Cancelled,8
ORD416,2025-08-09,Saree,Fashion,496,3,1488,Chennai,Tamil Nadu,UPI,Delivered,8
ORD417,2025-04-12,Jeans,Fashion,886,4,3544,Chennai,Maharashtra,COD,Returned,7
ORD418,2025-02-09,Kurti,Home,1822,4,7288,Mumbai,Karnataka,UPI,Cancelled,8
ORD419,2025-11-18,Kurti,Home,457,4,1828,Hyderabad,Karnataka,UPI,Delivered,7
ORD420,2025-03-10,T-shirt,Accessories,1207,3,3621,Delhi,Delhi,COD,Cancelled,6
ORD421,2025-05-30,Shoes,Accessories,509,4,2036,Chennai,Tamil Nadu,Debit Card,Returned,10
ORD422,2025-04-21,Jeans,Fashion,777,5,3885,Delhi,Telangana,Credit Card,Cancelled,5
ORD423,2025-07-23,Bag,Beauty,242,1,242,Mumbai,Karnataka,Debit Card,Delivered,3
ORD424,2025-05-28,Watch,Fashion,1657,1,1657,Delhi,West Bengal,Debit Card,Delivered,2
ORD425,2025-09-17,Watch,Beauty,769,1,769,Hyderabad,Maharashtra,COD,Returned,8
ORD426,2025-09-20,Shoes,Fashion,390,5,1950,Chennai,Delhi,UPI,Returned,4
ORD427,2025-09-22,Watch,Accessories,459,2,918,Delhi,Delhi,UPI,Cancelled,2
ORD428,2025-09-09,Shoes,Fashion,398,4,1592,Bangalore,Maharashtra,Debit Card,Returned,9
ORD429,2025-08-08,Jeans,Fashion,1852,4,7408,Delhi,Tamil Nadu,Credit Card,Returned,5
ORD430,2025-03-16,Makeup Kit,Home,1352,3,4056,Chennai,Karnataka,UPI,Cancelled,8
ORD431,2025-08-23,Shoes,Home,1232,4,4928,Delhi,Telangana,UPI,Delivered,6
ORD432,2025-12-10,Bag,Home,318,2,636,Bangalore,Telangana,UPI,Returned,5
ORD433,2025-12-02,Jeans,Beauty,1634,3,4902,Chennai,Tamil Nadu,Debit Card,Returned,2
ORD434,2025-09-16,Makeup Kit,Accessories,613,4,2452,Delhi,Telangana,COD,Delivered,6
ORD435,2025-05-30,Watch,Accessories,1781,2,3562,Mumbai,Maharashtra,COD,Cancelled,2
ORD436,2025-11-29,Jeans,Fashion,284,2,568,Bangalore,Delhi,COD,Cancelled,5
ORD437,2025-05-29,T-shirt,Accessories,1663,3,4989,Delhi,Delhi,UPI,Cancelled,8
ORD438,2025-02-07,Saree,Home,1650,5,8250,Chennai,Karnataka,Credit Card,Delivered,8
ORD439,2025-06-01,Home Decor,Fashion,1715,1,1715,Mumbai,Maharashtra,COD,Delivered,9
ORD440,2025-11-17,T-shirt,Fashion,374,5,1870,Kolkata,Karnataka,COD,Cancelled,8
ORD441,2025-01-28,T-shirt,Fashion,797,2,1594,Mumbai,Tamil Nadu,Debit Card,Cancelled,7
ORD442,2025-08-13,Shoes,Accessories,1011,3,3033,Bangalore,Delhi,Credit Card,Delivered,2
ORD443,2025-06-04,Bag,Accessories,352,1,352,Mumbai,Maharashtra,Debit Card,Delivered,8
ORD444,2025-09-15,Saree,Accessories,1640,2,3280,Delhi,Delhi,COD,Returned,8
ORD445,2025-11-21,Bedsheet,Beauty,1548,2,3096,Mumbai,Maharashtra,COD,Cancelled,2
ORD446,2025-01-27,Home Decor,Fashion,297,5,1485,Hyderabad,Maharashtra,UPI,Returned,9
ORD447,2025-08-18,Shoes,Home,338,1,338,Bangalore,Karnataka,COD,Returned,6
ORD448,2025-08-24,Bedsheet,Beauty,1396,4,5584,Hyderabad,Karnataka,Credit Card,Cancelled,7
ORD449,2025-07-23,Shoes,Accessories,507,1,507,Bangalore,Telangana,COD,Returned,10
ORD450,2025-10-21,Kurti,Fashion,1290,3,3870,Delhi,Delhi,UPI,Returned,4
ORD451,2025-06-27,Watch,Home,401,1,401,Chennai,Telangana,Debit Card,Delivered,7
ORD452,2025-02-13,Kurti,Fashion,296,2,592,Chennai,Karnataka,Debit Card,Returned,6
ORD453,2025-10-15,Jeans,Home,1801,4,7204,Mumbai,Maharashtra,COD,Delivered,5
ORD454,2025-12-07,Bedsheet,Home,709,2,1418,Hyderabad,Maharashtra,Debit Card,Delivered,2
ORD455,2025-10-13,Saree,Accessories,527,5,2635,Bangalore,Tamil Nadu,Credit Card,Returned,6
ORD456,2025-08-28,Home Decor,Fashion,219,3,657,Kolkata,Karnataka,COD,Delivered,7
ORD457,2025-10-29,Jeans,Beauty,1011,4,4044,Hyderabad,Maharashtra,Debit Card,Delivered,6
ORD458,2025-05-26,Saree,Fashion,890,1,890,Bangalore,Maharashtra,Credit Card,Cancelled,8
ORD459,2025-05-12,Makeup Kit,Home,1636,2,3272,Kolkata,West Bengal,COD,Cancelled,5
ORD460,2025-03-11,Saree,Home,315,3,945,Bangalore,Delhi,UPI,Delivered,8
ORD461,2025-01-02,Watch,Accessories,1397,1,1397,Mumbai,Tamil Nadu,COD,Cancelled,8
ORD462,2025-06-26,Jeans,Home,1762,4,7048,Delhi,West Bengal,COD,Returned,8
ORD463,2025-10-26,Bag,Accessories,1623,4,6492,Bangalore,Telangana,COD,Delivered,2
ORD464,2025-04-26,Shoes,Home,1287,1,1287,Bangalore,Delhi,Credit Card,Cancelled,2
ORD465,2025-11-07,Bag,Beauty,448,4,1792,Kolkata,Maharashtra,COD,Returned,9
ORD466,2025-08-18,Bedsheet,Fashion,960,3,2880,Chennai,Maharashtra,Debit Card,Returned,9
ORD467,2025-10-02,Home Decor,Accessories,375,4,1500,Delhi,West Bengal,Debit Card,Returned,6
ORD468,2025-11-03,Bag,Fashion,1217,4,4868,Hyderabad,Tamil Nadu,Debit Card,Returned,3
ORD469,2025-05-09,Kurti,Home,1283,1,1283,Chennai,Maharashtra,Debit Card,Returned,3
ORD470,2025-08-18,Shoes,Fashion,850,3,2550,Chennai,Tamil Nadu,UPI,Delivered,10
ORD471,2025-03-06,Watch,Accessories,354,2,708,Delhi,Karnataka,COD,Returned,10
ORD472,2025-04-25,Shoes,Fashion,1513,2,3026,Kolkata,Maharashtra,Credit Card,Delivered,8
ORD473,2025-04-30,Bedsheet,Beauty,1814,4,7256,Bangalore,Delhi,Credit Card,Returned,2
ORD474,2025-03-19,Kurti,Home,1913,5,9565,Chennai,Karnataka,UPI,Returned,4
ORD475,2025-07-19,Saree,Beauty,781,1,781,Kolkata,Karnataka,COD,Delivered,9
ORD476,2025-08-08,Bag,Home,913,3,2739,Delhi,Maharashtra,Credit Card,Delivered,8
ORD477,2025-06-05,Bedsheet,Home,800,4,3200,Hyderabad,Maharashtra,COD,Cancelled,7
ORD478,2025-12-27,Watch,Fashion,723,4,2892,Kolkata,Karnataka,Debit Card,Cancelled,7
ORD479,2025-04-14,Watch,Accessories,1984,3,5952,Kolkata,Tamil Nadu,Credit Card,Returned,2
ORD480,2025-10-10,Saree,Home,312,4,1248,Hyderabad,Delhi,COD,Returned,8
ORD481,2025-05-20,T-shirt,Beauty,1054,2,2108,Mumbai,Maharashtra,UPI,Cancelled,2
ORD482,2025-05-20,T-shirt,Fashion,1064,2,2128,Delhi,Tamil Nadu,Debit Card,Delivered,6
ORD483,2025-01-23,Watch,Accessories,1722,2,3444,Delhi,Maharashtra,COD,Cancelled,5
ORD484,2025-05-25,Kurti,Fashion,996,5,4980,Bangalore,Telangana,UPI,Returned,9
ORD485,2025-01-31,T-shirt,Home,864,4,3456,Kolkata,Telangana,UPI,Delivered,3
ORD486,2025-08-18,Watch,Fashion,1042,4,4168,Chennai,Telangana,Credit Card,Cancelled,3
ORD487,2025-03-16,Makeup Kit,Home,1835,5,9175,Kolkata,Telangana,UPI,Delivered,5
ORD488,2025-03-12,Kurti,Home,1108,2,2216,Mumbai,Delhi,COD,Cancelled,9
ORD489,2025-03-07,Watch,Accessories,1888,3,5664,Kolkata,Telangana,COD,Cancelled,10
ORD490,2025-06-07,Shoes,Fashion,1154,1,1154,Hyderabad,West Bengal,Debit Card,Delivered,5
ORD491,2025-07-15,T-shirt,Accessories,622,4,2488,Bangalore,Delhi,COD,Delivered,4
ORD492,2025-12-19,Saree,Accessories,871,2,1742,Delhi,Telangana,UPI,Returned,9
ORD493,2025-11-17,T-shirt,Home,422,4,1688,Chennai,Delhi,UPI,Returned,3
ORD494,2025-08-16,Kurti,Fashion,1202,3,3606,Chennai,West Bengal,COD,Cancelled,6
ORD495,2025-08-15,Saree,Accessories,619,4,2476,Chennai,Maharashtra,Credit Card,Delivered,10
ORD496,2025-04-12,Makeup Kit,Fashion,769,1,769,Kolkata,Maharashtra,Credit Card,Returned,5
ORD497,2025-10-13,T-shirt,Fashion,1413,1,1413,Mumbai,West Bengal,Debit Card,Cancelled,2
ORD498,2025-05-31,Kurti,Fashion,1396,4,5584,Delhi,Telangana,UPI,Delivered,6
ORD499,2025-01-09,Jeans,Accessories,340,2,680,Bangalore,Telangana,COD,Cancelled,4
ORD500,2025-05-22,Home Decor,Beauty,203,2,406,Mumbai,Delhi,COD,Cancelled,10
ORD501,2025-06-12,Watch,Beauty,251,5,1255,Mumbai,Karnataka,COD,Returned,5
ORD502,2025-04-15,Watch,Accessories,260,2,520,Kolkata,Telangana,Debit Card,Delivered,3
ORD503,2025-03-01,T-shirt,Fashion,960,2,1920,Hyderabad,Delhi,UPI,Delivered,3
ORD504,2025-04-25,Kurti,Beauty,496,5,2480,Hyderabad,Tamil Nadu,COD,Returned,5
ORD505,2025-01-19,Shoes,Accessories,1370,3,4110,Delhi,West Bengal,COD,Delivered,6
ORD506,2025-09-13,Bag,Accessories,1878,3,5634,Mumbai,Delhi,Credit Card,Delivered,2
ORD507,2025-02-02,Jeans,Home,1189,4,4756,Bangalore,Telangana,COD,Cancelled,4
ORD508,2025-07-08,Bag,Beauty,1062,2,2124,Bangalore,Karnataka,UPI,Cancelled,9
ORD509,2025-01-22,Kurti,Fashion,820,1,820,Bangalore,Delhi,Debit Card,Delivered,9
ORD510,2025-06-08,Home Decor,Home,1575,4,6300,Bangalore,Delhi,UPI,Returned,6
ORD511,2025-09-18,Bedsheet,Accessories,998,2,1996,Delhi,West Bengal,UPI,Returned,2
ORD512,2025-08-08,Jeans,Home,1187,1,1187,Kolkata,Telangana,Debit Card,Cancelled,3
ORD513,2025-06-04,Bag,Accessories,1831,3,5493,Kolkata,West Bengal,UPI,Returned,4
ORD514,2025-09-11,Makeup Kit,Beauty,208,1,208,Mumbai,West Bengal,Credit Card,Returned,9
ORD515,2025-06-29,Saree,Beauty,824,4,3296,Hyderabad,Maharashtra,COD,Returned,2
ORD516,2025-05-07,Shoes,Home,267,4,1068,Hyderabad,West Bengal,Debit Card,Cancelled,5
ORD517,2025-12-31,Bedsheet,Accessories,1915,5,9575,Hyderabad,Delhi,Credit Card,Delivered,7
ORD518,2025-04-07,Home Decor,Home,1612,2,3224,Mumbai,Delhi,UPI,Cancelled,10
ORD519,2025-04-13,Makeup Kit,Beauty,1766,2,3532,Bangalore,Karnataka,COD,Returned,7
ORD520,2025-08-15,Bedsheet,Home,760,3,2280,Bangalore,Maharashtra,Credit Card,Returned,8
ORD521,2025-08-04,Saree,Beauty,1402,3,4206,Hyderabad,Tamil Nadu,UPI,Delivered,10
ORD522,2025-06-06,Saree,Fashion,1230,5,6150,Hyderabad,West Bengal,Debit Card,Cancelled,6
ORD523,2025-08-07,Bedsheet,Home,1542,2,3084,Chennai,Tamil Nadu,Debit Card,Delivered,6
